002577 ,"7675,82 ","0,00 ","0,00 ","1583,09 ","6092,73"
002593 ,"6688,08 ","0,00 ","0,00 ","746,63 ","5941,45"
002615 ,"9687,44 ","0,00 ","0,00 ","1671,73 ","8015,71"
002623 ,"8014,31 ","0,00 ","0,00 ",",00 ","8014,31"
002631 ,"10792,33 ","0,00 ","0,00 ","4009,82 ","6782,51"
002640 ,"8995,16 ","0,00 ","0,00 ","1606,05 ","7389,11"
002658 ,"5474,14 ","0,00 ","0,00 ","365,97 ","5108,17"
002682 ,"1695,32 ","0,00 ","0,00 ","1482,01 ","213,31"
002691 ,"13229,99 ","0,00 ","0,00 ","3193,05 ","10036,94"
002704 ,"5146,39 ","0,00 ","0,00 ","2776,10 ","2370,29"
002712 ,"4914,60 ","0,00 ","0,00 ","120,24 ","4794,36"
002739 ,"6115,90 ","0,00 ","0,00 ","435,35 ","5680,55"
002763 ,"4832,75 ","0,00 ","0,00 ","100,32 ","4732,43"
002810 ,"6271,87 ","0,00 ","0,00 ","441,08 ","5830,79"
002828 ,"8346,99 ","0,00 ","0,00 ","1363,15 ","6983,84"
002844 ,"6664,16 ","0,00 ","0,00 ","562,79 ","6101,37"
002861 ,"5967,54 ","0,00 ","0,00 ","508,67 ","5458,87"
002887 ,"14340,33 ","0,00 ","0,00 ","3322,34 ","11017,99"
002925 ,"10374,27 ","0,00 ","0,00 ","1915,39 ","8458,88"
002968 ,"20051,31 ","0,00 ","0,00 ","5348,31 ","14703,00"
002984 ,"2990,18 ","0,00 ","0,00 ",",00 ","2990,18"
003000 ,"7457,12 ","0,00 ","0,00 ","1299,84 ","6157,28"
003051 ,"8445,75 ","0,00 ","0,00 ","1348,02 ","7097,73"
003085 ,"9743,08 ","0,00 ","0,00 ","1886,33 ","7856,75"
003107 ,"14601,78 ","1606,20 ","0,00 ","5044,37 ","11163,61"
003115 ,"10792,33 ","0,00 ","0,00 ","2279,54 ","8512,79"
003131 ,"11242,02 ","0,00 ","0,00 ","2171,08 ","9070,94"
003140 ,"11796,32 ","0,00 ","0,00 ","2315,58 ","9480,74"
003158 ,"8894,61 ","0,00 ","0,00 ","1757,65 ","7136,96"
003166 ,"9096,61 ","0,00 ","0,00 ","1933,59 ","7163,02"
003182 ,"11914,16 ","0,00 ","0,00 ","2195,10 ","9719,06"
003191 ,"6849,71 ","0,00 ","0,00 ","2771,13 ","4078,58"
003204 ,"9703,30 ","0,00 ","0,00 ","3996,41 ","5706,89"
003212 ,"15012,12 ","0,00 ","0,00 ","3560,66 ","11451,46"
003221 ,"4810,03 ","0,00 ","0,00 ","94,78 ","4715,25"
003247 ,"6871,04 ","0,00 ","0,00 ","672,61 ","6198,43"
003255 ,"7463,87 ","0,00 ","0,00 ","882,92 ","6580,95"
003263 ,"6716,31 ","0,00 ","0,00 ","621,62 ","6094,69"
003280 ,"9384,10 ","0,00 ","0,00 ","1407,71 ","7976,39"
003328 ,"12873,27 ","0,00 ","0,00 ","2801,91 ","10071,36"
003379 ,"6611,71 ","0,00 ","0,00 ","589,18 ","6022,53"
003425 ,"5426,28 ","0,00 ","0,00 ","3160,30 ","2265,98"
003433 ,"1202,91 ","0,00 ","0,00 ","821,17 ","381,74"
003450 ,"12591,06 ","0,00 ","0,00 ","3477,20 ","9113,86"
003468 ,"10594,96 ","0,00 ","0,00 ","2153,43 ","8441,53"
003506 ,"8697,94 ","0,00 ","0,00 ","3544,78 ","5153,16"
003522 ,"12138,76 ","0,00 ","0,00 ","3255,57 ","8883,19"
003531 ,"8663,84 ","0,00 ","0,00 ","1481,89 ","7181,95"
003549 ,"10014,90 ","0,00 ","0,00 ","1787,90 ","8227,00"
003557 ,"11691,69 ","0,00 ","0,00 ","493,89 ","11197,80"
003565 ,"18374,98 ","0,00 ","0,00 ","995,22 ","17379,76"
003581 ,"8694,47 ","0,00 ","0,00 ",",00 ","8694,47"
003590 ,"1995,06 ","0,00 ","0,00 ","1792,62 ","202,44"
003603 ,"7416,91 ","0,00 ","0,00 ","148,34 ","7268,57"
003620 ,"3988,83 ","0,00 ","0,00 ","1958,31 ","2030,52"
003646 ,"8223,60 ","0,00 ","0,00 ","3103,94 ","5119,66"
003662 ,"9350,27 ","0,00 ","0,00 ","1552,12 ","7798,15"
003697 ,"13497,87 ","0,00 ","0,00 ","458,74 ","13039,13"
003727 ,"2491,83 ","0,00 ","0,00 ",",00 ","2491,83"
003751 ,"4057,97 ","0,00 ","0,00 ",",00 ","4057,97"
003778 ,"15187,08 ","0,00 ","0,00 ","3622,73 ","11564,35"
003786 ,"10860,21 ","0,00 ","0,00 ","168,60 ","10691,61"
003794 ,"8053,94 ","0,00 ","0,00 ","1253,33 ","6800,61"
003808 ,"1832,60 ","0,00 ","0,00 ","1509,74 ","322,86"
003824 ,"9663,47 ","0,00 ","0,00 ","36,96 ","9626,51"
003891 ,"10171,15 ","0,00 ","0,00 ","1791,19 ","8379,96"
003913 ,"3169,43 ","0,00 ","0,00 ","63,39 ","3106,04"
003930 ,"2608,39 ","0,00 ","0,00 ",",00 ","2608,39"
003948 ,"3110,08 ","0,00 ","0,00 ","1548,34 ","1561,74"
003964 ,"12095,63 ","0,00 ","0,00 ","4407,53 ","7688,10"
003999 ,"6333,17 ","0,00 ","0,00 ","1005,40 ","5327,77"
004014 ,"11694,45 ","0,00 ","0,00 ","2803,04 ","8891,41"
004049 ,"12308,53 ","0,00 ","0,00 ","3371,33 ","8937,20"
004057 ,"11938,83 ","0,00 ","0,00 ","3180,65 ","8758,18"
004065 ,"3534,17 ","0,00 ","0,00 ",",00 ","3534,17"
004146 ,"10285,67 ","0,00 ","0,00 ","105,40 ","10180,27"
004154 ,"5727,84 ","0,00 ","0,00 ","800,94 ","4926,90"
004189 ,"8746,50 ","0,00 ","0,00 ","1337,93 ","7408,57"
004197 ,"3192,95 ","0,00 ","0,00 ",",00 ","3192,95"
004201 ,"3392,81 ","0,00 ","0,00 ",",00 ","3392,81"
004227 ,"15445,75 ","0,00 ","0,00 ","3714,49 ","11731,26"
004243 ,"3831,53 ","0,00 ","0,00 ","76,63 ","3754,90"
004251 ,"9816,36 ","0,00 ","0,00 ","53,77 ","9762,59"
004260 ,"5702,26 ","0,00 ","0,00 ","312,05 ","5390,21"
004278 ,"11388,79 ","0,00 ","0,00 ","2275,28 ","9113,51"
004375 ,"6736,88 ","0,00 ","0,00 ","628,00 ","6108,88"
004391 ,"7716,00 ","0,00 ","0,00 ","1074,55 ","6641,45"
004405 ,"18596,24 ","0,00 ","0,00 ","5727,64 ","12868,60"
004413 ,"12446,77 ","0,00 ","0,00 ","2650,60 ","9796,17"
004421 ,"8894,61 ","0,00 ","0,00 ","1948,59 ","6946,02"
004456 ,"40262,73 ","0,00 ","3281,91 ","11354,06 ","25626,76"
004472 ,"12358,54 ","0,00 ","0,00 ","2619,31 ","9739,23"
004481 ,"9368,35 ","0,00 ","0,00 ","1558,54 ","7809,81"
004502 ,"33396,99 ","0,00 ","2696,27 ","9649,79 ","21050,93"
004529 ,"4952,87 ","0,00 ","0,00 ","417,60 ","4535,27"
004545 ,"3534,17 ","0,00 ","0,00 ",",00 ","3534,17"
004561 ,"4031,56 ","0,00 ","0,00 ","1844,16 ","2187,40"
004570 ,"13057,57 ","0,00 ","0,00 ","3338,74 ","9718,83"
004596 ,"8151,36 ","0,00 ","0,00 ","3324,51 ","4826,85"
004600 ,"15961,95 ","0,00 ","0,00 ","5112,38 ","10849,57"
004618 ,"8206,15 ","0,00 ","0,00 ","2850,77 ","5355,38"
004634 ,"5897,53 ","0,00 ","0,00 ","449,11 ","5448,42"
004642 ,"3506,04 ","0,00 ","0,00 ","2537,44 ","968,60"
004669 ,"6516,04 ","0,00 ","0,00 ","2846,50 ","3669,54"
004677 ,"4907,85 ","0,00 ","0,00 ","98,16 ","4809,69"
004715 ,"10411,36 ","0,00 ","0,00 ","1928,54 ","8482,82"
004740 ,"8562,95 ","285,43 ","0,00 ","1654,23 ","7194,15"
004774 ,"10457,98 ","0,00 ","0,00 ","2154,24 ","8303,74"
004782 ,"12352,92 ","0,00 ","0,00 ","2617,31 ","9735,61"
004804 ,"5545,51 ","0,00 ","0,00 ","4062,12 ","1483,39"
004812 ,"5905,79 ","0,00 ","0,00 ",",00 ","5905,79"
004821 ,"7775,08 ","0,00 ","0,00 ","1148,82 ","6626,26"
004871 ,"6849,80 ","0,00 ","0,00 ","2438,00 ","4411,80"
004928 ,"10959,04 ","0,00 ","0,00 ","2342,01 ","8617,03"
004936 ,"10432,60 ","0,00 ","0,00 ","1936,07 ","8496,53"
004944 ,"3816,04 ","0,00 ","0,00 ",",00 ","3816,04"
004979 ,"8044,59 ","0,00 ","0,00 ","1036,79 ","7007,80"
004995 ,"3982,15 ","0,00 ","0,00 ","92,70 ","3889,45"
005002 ,"2870,57 ","0,00 ","0,00 ","57,41 ","2813,16"
005045 ,"11332,45 ","1246,57 ","0,00 ","3616,01 ","8963,01"
005053 ,"8993,61 ","0,00 ","0,00 ","2637,70 ","6355,91"
005061 ,"5745,88 ","0,00 ","0,00 ",",00 ","5745,88"
005070 ,"3738,23 ","0,00 ","0,00 ","205,93 ","3532,30"
005088 ,"9103,97 ","0,00 ","0,00 ","1988,34 ","7115,63"
005096 ,"12403,11 ","0,00 ","0,00 ","586,38 ","11816,73"
005100 ,"27633,95 ","2778,19 ","2377,69 ","9307,29 ","18727,16"
005118 ,"11553,16 ","0,00 ","0,00 ","2333,60 ","9219,56"
005134 ,"7978,11 ","0,00 ","0,00 ",",00 ","7978,11"
005215 ,"10714,98 ","0,00 ","0,00 ","1984,12 ","8730,86"
005223 ,"8160,18 ","0,00 ","0,00 ","1293,14 ","6867,04"
005282 ,"2339,57 ","0,00 ","0,00 ",",00 ","2339,57"
005321 ,"5897,53 ","0,00 ","0,00 ","367,60 ","5529,93"
005339 ,"7288,94 ","0,00 ","0,00 ",",00 ","7288,94"
005347 ,"16956,54 ","0,00 ","0,00 ","4669,77 ","12286,77"
005355 ,"8068,17 ","0,00 ","0,00 ","1730,11 ","6338,06"
005371 ,"3967,76 ","0,00 ","0,00 ","91,34 ","3876,42"
005401 ,"23082,58 ","0,00 ","1451,53 ","5856,59 ","15774,46"
005410 ,"13829,99 ","0,00 ","0,00 ","495,27 ","13334,72"
005428 ,"8478,79 ","0,00 ","0,00 ","1190,82 ","7287,97"
005444 ,"8726,05 ","0,00 ","0,00 ","1505,20 ","7220,85"
005461 ,"10032,05 ","0,00 ","0,00 ","1942,48 ","8089,57"
005495 ,"9653,52 ","0,00 ","0,00 ","1659,69 ","7993,83"
005509 ,"5711,17 ","0,00 ","0,00 ","784,75 ","4926,42"
005525 ,"4761,89 ","0,00 ","0,00 ","2440,28 ","2321,61"
005541 ,"13344,10 ","0,00 ","0,00 ","2916,79 ","10427,31"
005550 ,"5201,42 ","0,00 ","0,00 ","190,09 ","5011,33"
005568 ,"5963,43 ","0,00 ","0,00 ","763,97 ","5199,46"
005576 ,"7912,46 ","0,00 ","0,00 ","2691,32 ","5221,14"
005584 ,"3584,49 ","0,00 ","0,00 ","71,69 ","3512,80"
005592 ,"3966,94 ","0,00 ","0,00 ","11,92 ","3955,02"
005606 ,"2903,07 ","0,00 ","0,00 ","58,06 ","2845,01"
005614 ,"16434,93 ","0,00 ","0,00 ","4917,70 ","11517,23"
005622 ,"2789,47 ","0,00 ","0,00 ",",00 ","2789,47"
005631 ,"2492,15 ","0,00 ","0,00 ","2200,50 ","291,65"
005649 ,"3164,69 ","0,00 ","0,00 ",",00 ","3164,69"
005665 ,"2422,26 ","0,00 ","0,00 ",",00 ","2422,26"
005673 ,"5343,10 ","0,00 ","0,00 ","656,76 ","4686,34"
005681 ,"2002,59 ","0,00 ","0,00 ","1365,15 ","637,44"
005703 ,"5928,39 ","0,00 ","0,00 ","377,17 ","5551,22"
005738 ,"17080,55 ","0,00 ","0,00 ","4242,30 ","12838,25"
005746 ,"14654,73 ","0,00 ","0,00 ","3277,47 ","11377,26"
005754 ,"11866,35 ","0,00 ","0,00 ","3153,49 ","8712,86"
005762 ,"6847,94 ","0,00 ","0,00 ","136,96 ","6710,98"
005789 ,"7720,29 ","0,00 ","0,00 ","1445,34 ","6274,95"
005819 ,"9847,61 ","0,00 ","0,00 ","2200,01 ","7647,60"
005827 ,"7980,07 ","0,00 ","0,00 ","1066,04 ","6914,03"
005835 ,"5965,19 ","0,00 ","0,00 ","874,86 ","5090,33"
005886 ,"7151,71 ","0,00 ","0,00 ","915,21 ","6236,50"
005908 ,"15001,44 ","1447,17 ","0,00 ","4914,19 ","11534,42"
005916 ,"7386,85 ","0,00 ","0,00 ","1327,05 ","6059,80"
005924 ,"8993,61 ","0,00 ","0,00 ","1949,19 ","7044,42"
005932 ,"12308,09 ","0,00 ","0,00 ","2601,41 ","9706,68"
006009 ,"3762,69 ","0,00 ","0,00 ",",00 ","3762,69"
006017 ,"22910,60 ","2379,42 ","1279,55 ","7682,67 ","16327,80"
006033 ,"2712,50 ","0,00 ","0,00 ","54,25 ","2658,25"
006041 ,"4208,10 ","0,00 ","0,00 ","1782,31 ","2425,79"
006050 ,"9816,31 ","0,00 ","0,00 ","2241,04 ","7575,27"
006068 ,"10179,75 ","0,00 ","0,00 ","2573,57 ","7606,18"
006076 ,"6364,13 ","0,00 ","0,00 ","639,64 ","5724,49"
006084 ,"8025,96 ","0,00 ","0,00 ","1082,32 ","6943,64"
006157 ,"4947,85 ","0,00 ","0,00 ","806,71 ","4141,14"
006165 ,"2679,20 ","0,00 ","0,00 ","53,58 ","2625,62"
006173 ,"10170,25 ","0,00 ","0,00 ","2570,02 ","7600,23"
006181 ,"10675,49 ","0,00 ","0,00 ","2022,24 ","8653,25"
006190 ,"6859,86 ","0,00 ","0,00 ","805,85 ","6054,01"
006211 ,"3186,67 ","0,00 ","0,00 ","63,73 ","3122,94"
006220 ,"6183,86 ","0,00 ","0,00 ","580,11 ","5603,75"
006238 ,"13954,59 ","0,00 ","0,00 ","3464,59 ","10490,00"
006246 ,"4108,69 ","0,00 ","0,00 ","3030,85 ","1077,84"
006262 ,"3710,86 ","0,00 ","0,00 ",",00 ","3710,86"
006271 ,"6735,17 ","0,00 ","0,00 ","1148,01 ","5587,16"
006301 ,"11287,05 ","0,00 ","0,00 ","2239,19 ","9047,86"
006327 ,"12493,99 ","0,00 ","0,00 ","3138,81 ","9355,18"
006343 ,"8996,62 ","0,00 ","0,00 ","1950,26 ","7046,36"
006360 ,"12554,92 ","0,00 ","0,00 ","2887,93 ","9666,99"
006386 ,"27655,75 ","2778,50 ","2396,68 ","9308,43 ","18729,14"
006408 ,"7049,15 ","0,00 ","0,00 ","2972,11 ","4077,04"
006441 ,"7297,54 ","802,73 ","0,00 ","2034,01 ","6066,26"
006467 ,"10302,87 ","0,00 ","0,00 ","1890,05 ","8412,82"
006475 ,"4177,80 ","0,00 ","0,00 ","111,30 ","4066,50"
006491 ,"9636,77 ","0,00 ","0,00 ","1653,75 ","7983,02"
006505 ,"2008,07 ","0,00 ","0,00 ",",00 ","2008,07"
006513 ,"11480,08 ","0,00 ","0,00 ","2485,14 ","8994,94"
006530 ,"16010,12 ","0,00 ","0,00 ","3810,43 ","12199,69"
006548 ,"7902,11 ","0,00 ","0,00 ","1561,98 ","6340,13"
006564 ,"2725,10 ","0,00 ","0,00 ","1603,86 ","1121,24"
006599 ,"6393,54 ","0,00 ","0,00 ","1154,69 ","5238,85"
006611 ,"12284,95 ","0,00 ","0,00 ","2541,06 ","9743,89"
006629 ,"9193,59 ","0,00 ","0,00 ","1444,40 ","7749,19"
006637 ,"23941,31 ","0,00 ","2059,96 ","5997,52 ","15883,83"
006645 ,"10121,95 ","0,00 ","0,00 ","1825,87 ","8296,08"
006661 ,"8716,16 ","958,78 ","0,00 ","2660,68 ","7014,26"
006688 ,"2542,52 ","0,00 ","0,00 ","1838,62 ","703,90"
006718 ,"7514,03 ","0,00 ","0,00 ","900,71 ","6613,32"
006726 ,"8294,31 ","912,37 ","0,00 ","2489,84 ","6716,84"
006751 ,"2706,54 ","0,00 ","0,00 ","54,13 ","2652,41"
006777 ,"6422,43 ","0,00 ","0,00 ","1037,06 ","5385,37"
006793 ,"5847,95 ","0,00 ","0,00 ","1966,34 ","3881,61"
006807 ,"7509,52 ","0,00 ","0,00 ","794,84 ","6714,68"
006823 ,"12546,29 ","0,00 ","0,00 ","2685,91 ","9860,38"
006840 ,"9547,10 ","0,00 ","0,00 ","2336,48 ","7210,62"
006947 ,"17098,34 ","0,00 ","0,00 ","5166,31 ","11932,03"
006955 ,"3816,04 ","0,00 ","0,00 ","76,32 ","3739,72"
006980 ,"11437,88 ","0,00 ","0,00 ","2292,70 ","9145,18"
006998 ,"2460,49 ","0,00 ","0,00 ","49,21 ","2411,28"
007005 ,"9519,05 ","0,00 ","0,00 ","211,45 ","9307,60"
007064 ,"2357,97 ","0,00 ","0,00 ","47,16 ","2310,81"
007072 ,"7196,05 ","0,00 ","0,00 ","1455,42 ","5740,63"
007081 ,"13678,89 ","0,00 ","0,00 ","3087,70 ","10591,19"
007099 ,"14655,96 ","0,00 ","0,00 ","3434,31 ","11221,65"
007102 ,"12141,38 ","0,00 ","0,00 ","2785,10 ","9356,28"
007111 ,"10887,54 ","0,00 ","0,00 ","2621,06 ","8266,48"
007129 ,"11262,44 ","1238,87 ","0,00 ","3639,79 ","8861,52"
007153 ,"9150,79 ","0,00 ","0,00 ","1481,35 ","7669,44"
007170 ,"13670,41 ","0,00 ","0,00 ","3829,55 ","9840,86"
007196 ,"7829,98 ","703,42 ","0,00 ","2063,06 ","6470,34"
007242 ,"7634,48 ","0,00 ","0,00 ",",00 ","7634,48"
007251 ,"10072,85 ","0,00 ","0,00 ","2009,91 ","8062,94"
